key_resp.keys,key_resp.corr,noclock_loop.thisRepN,noclock_loop.thisTrialN,noclock_loop.thisN,noclock_loop.thisIndex,noclock_loop.ran,pictures,answer,clock,segment,participant,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,noclock_loop2.thisRepN,noclock_loop2.thisTrialN,noclock_loop2.thisN,noclock_loop2.thisIndex,noclock_loop2.ran,item_a,item_b,noclock_condition.thisRepN,noclock_condition.thisTrialN,noclock_condition.thisN,noclock_condition.thisIndex,noclock_condition.ran,present,compare,key_resp.rt,present_segment.thisRepN,present_segment.thisTrialN,present_segment.thisN,present_segment.thisIndex,present_segment.ran,compare_segment.thisRepN,compare_segment.thisTrialN,compare_segment.thisN,compare_segment.thisIndex,compare_segment.ran,clock_conditions.thisRepN,clock_conditions.thisTrialN,clock_conditions.thisN,clock_conditions.thisIndex,clock_conditions.ran
0.0,1.0,0.0,13.0,13.0,13.0,1.0,projector_08s.jpg,0.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,2.43472,,,,,,,,,,,,,,,
1.0,1.0,0.0,14.0,14.0,14.0,1.0,projector_08s.jpg,1.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,1.189145,,,,,,,,,,,,,,,
0.0,1.0,0.0,15.0,15.0,15.0,1.0,treadmill_06s.jpg,0.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,1.399175,,,,,,,,,,,,,,,
1.0,1.0,0.0,16.0,16.0,16.0,1.0,treadmill_06s.jpg,1.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,1.13334,,,,,,,,,,,,,,,
1.0,0.0,0.0,17.0,17.0,17.0,1.0,pomegranate_04s.jpg,0.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,1.933375,,,,,,,,,,,,,,,
0.0,1.0,0.0,18.0,18.0,18.0,1.0,surfboard_11s.jpg,0.0,clockno_up.jpg,4.0,53,,,,,,,,,,,,,,,,,,1.800635,,,,,,,,,,,,,,,
,0.0,0.0,19.0,19.0,19.0,1.0,sunglasses_11s.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,20.0,20.0,20.0,1.0,smoothie_09s.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,0.0,21.0,21.0,21.0,1.0,blowfish_03s.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,2.131115,,,,,,,,,,,,,,,
1.0,0.0,0.0,22.0,22.0,22.0,1.0,gazelle_10s.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,0.633585,,,,,,,,,,,,,,,
0.0,1.0,0.0,23.0,23.0,23.0,1.0,rhubarb_03s.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,0.849155,,,,,,,,,,,,,,,
1.0,0.0,0.0,24.0,24.0,24.0,1.0,swing_set_15s.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,0.89881,,,,,,,,,,,,,,,
0.0,1.0,0.0,25.0,25.0,25.0,1.0,tuxedo_01b.jpg,0.0,clockno_up.jpg,5.0,53,,,,,,,,,,,,,,,,,,0.462275,,,,,,,,,,,,,,,
0.0,0.0,0.0,26.0,26.0,26.0,1.0,tuxedo_01b.jpg,1.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,0.664275,,,,,,,,,,,,,,,
0.0,1.0,0.0,27.0,27.0,27.0,1.0,slingshot_07s.jpg,0.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,1.477525,,,,,,,,,,,,,,,
1.0,0.0,0.0,28.0,28.0,28.0,1.0,abacus_12s.jpg,0.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,0.296095,,,,,,,,,,,,,,,
0.0,1.0,0.0,29.0,29.0,29.0,1.0,crystal_ball_12s.jpg,0.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,1.33312,,,,,,,,,,,,,,,
1.0,0.0,0.0,30.0,30.0,30.0,1.0,otter_05s.jpg,0.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,1.449755,,,,,,,,,,,,,,,
1.0,0.0,0.0,31.0,31.0,31.0,1.0,penguin_16s.jpg,0.0,clockno_up.jpg,6.0,53,,,,,,,,,,,,,,,,,,0.928325,,,,,,,,,,,,,,,
0.0,1.0,0.0,32.0,32.0,32.0,1.0,glasses01a.jpg,0.0,clockno_default.jpg,6.0,53,,,,,,,,,,,,,,,,,,2.287065,,,,,,,,,,,,,,,
0.0,0.0,0.0,33.0,33.0,33.0,1.0,glasses01a.jpg,1.0,clockno_default.jpg,6.0,53,,,,,,,,,,,,,,,,,,1.446465,,,,,,,,,,,,,,,
0.0,1.0,0.0,34.0,34.0,34.0,1.0,beard_16s.jpg,0.0,clockno_default.jpg,6.0,53,,,,,,,,,,,,,,,,,,2.428245,,,,,,,,,,,,,,,
1.0,0.0,0.0,35.0,35.0,35.0,1.0,inhaler_01b.jpg,0.0,clockno_default.jpg,6.0,53,,,,,,,,,,,,,,,,,,2.04642,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,53,1.0,0.0,0.77262,0.0,0.0,0.0,0.0,1.0,icemaker_10s.jpg,police_car_01s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,53,1.0,0.0,1.088225,0.0,1.0,1.0,1.0,1.0,smoothie_09s.jpg,pomegranate_04s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,53,0.0,1.0,0.900745,0.0,2.0,2.0,2.0,1.0,slingshot_07s.jpg,swing_set_15s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,53,1.0,1.0,1.11583,0.0,3.0,3.0,3.0,1.0,popsicle_02s.jpg,poinsettia_04s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,53,1.0,1.0,1.368065,0.0,4.0,4.0,4.0,1.0,surfboard_11s.jpg,blowfish_03s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,53,0.0,1.0,3.187485,0.0,5.0,5.0,5.0,1.0,gazelle_10s.jpg,sunglasses_11s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,53,,,,,,,,,,,0.0,3.0,3.0,3.0,1.0,clockno_present_4_19.xlsx,clockno_compare_task_4_19.xlsx,,,,,,,,,,,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,1.0,crayon_09s.jpg,0.0,clockno_up.jpg,1.0,53,,,,,,,,,,,,,,,,,,1.4037,,,,,,,,,,,,,,,
0.0,1.0,0.0,1.0,1.0,1.0,1.0,tweezers_03s.jpg,0.0,clockno_default.jpg,1.0,53,,,,,,,,,,,,,,,,,,1.014195,,,,,,,,,,,,,,,
1.0,0.0,0.0,2.0,2.0,2.0,1.0,powder_07s.jpg,0.0,clockno_default.jpg,1.0,53,,,,,,,,,,,,,,,,,,1.01363,,,,,,,,,,,,,,,
0.0,1.0,0.0,3.0,3.0,3.0,1.0,pear_02s.jpg,0.0,clockno_default.jpg,1.0,53,,,,,,,,,,,,,,,,,,0.761835,,,,,,,,,,,,,,,
1.0,1.0,0.0,4.0,4.0,4.0,1.0,crayon_09s.jpg,1.0,clockno_default.jpg,1.0,53,,,,,,,,,,,,,,,,,,1.0182,,,,,,,,,,,,,,,
1.0,1.0,0.0,5.0,5.0,5.0,1.0,tweezers_03s.jpg,1.0,clockno_default.jpg,1.0,53,,,,,,,,,,,,,,,,,,0.735025,,,,,,,,,,,,,,,
0.0,1.0,0.0,6.0,6.0,6.0,1.0,briefcase_03s.jpg,0.0,clockno_default.jpg,1.0,53,,,,,,,,,,,,,,,,,,1.450485,,,,,,,,,,,,,,,
0.0,1.0,0.0,7.0,7.0,7.0,1.0,soccer_ball_12s.jpg,0.0,clockno_up.jpg,2.0,53,,,,,,,,,,,,,,,,,,0.781635,,,,,,,,,,,,,,,
1.0,1.0,0.0,8.0,8.0,8.0,1.0,soccer_ball_12s.jpg,1.0,clockno_default.jpg,2.0,53,,,,,,,,,,,,,,,,,,1.583585,,,,,,,,,,,,,,,
0.0,1.0,0.0,9.0,9.0,9.0,1.0,mascara_03s.jpg,0.0,clockno_default.jpg,2.0,53,,,,,,,,,,,,,,,,,,2.28344,,,,,,,,,,,,,,,
1.0,0.0,0.0,10.0,10.0,10.0,1.0,crayon_09s.jpg,0.0,clockno_default.jpg,2.0,53,,,,,,,,,,,,,,,,,,1.19544,,,,,,,,,,,,,,,
1.0,0.0,0.0,11.0,11.0,11.0,1.0,rice_12s.jpg,0.0,clockno_default.jpg,2.0,53,,,,,,,,,,,,,,,,,,1.984425,,,,,,,,,,,,,,,
1.0,0.0,0.0,12.0,12.0,12.0,1.0,razor_blade_01b.jpg,0.0,clockno_default.jpg,2.0,53,,,,,,,,,,,,,,,,,,2.030345,,,,,,,,,,,,,,,
,0.0,0.0,13.0,13.0,13.0,1.0,champagne_18s.jpg,0.0,clockno_up.jpg,3.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,14.0,14.0,14.0,1.0,ruby_15s.jpg,0.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,15.0,15.0,15.0,1.0,gas_mask_11s.jpg,0.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,16.0,16.0,16.0,1.0,gas_mask_11s.jpg,1.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,2.050425,,,,,,,,,,,,,,,
,0.0,0.0,17.0,17.0,17.0,1.0,cape_11s.jpg,0.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,18.0,18.0,18.0,1.0,solar_panel_02s.jpg,0.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,19.0,19.0,19.0,1.0,solar_panel_02s.jpg,1.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,20.0,20.0,20.0,1.0,target_11s.jpg,0.0,clockno_up.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,21.0,21.0,21.0,1.0,knot_01b.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,22.0,22.0,22.0,1.0,buoy_04s.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,23.0,23.0,23.0,1.0,funnel_01b.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,24.0,24.0,24.0,1.0,buoy_04s.jpg,1.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,25.0,25.0,25.0,1.0,pretzel_09s.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,26.0,26.0,26.0,1.0,kettle_08s.jpg,0.0,clockno_up.jpg,5.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,27.0,27.0,27.0,1.0,milk_02s.jpg,0.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,28.0,28.0,28.0,1.0,dashboard_02s.jpg,0.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,29.0,29.0,29.0,1.0,toilet_07s.jpg,0.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,0.0,30.0,30.0,30.0,1.0,spacesuit_02s.jpg,0.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,1.89462,,,,,,,,,,,,,,,
,0.0,0.0,31.0,31.0,31.0,1.0,lifesaver_10s.jpg,0.0,clockno_up.jpg,6.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,32.0,32.0,32.0,1.0,stamp1_11s.jpg,0.0,clockno_default.jpg,6.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,0.0,33.0,33.0,33.0,1.0,stingray_02s.jpg,0.0,clockno_default.jpg,6.0,53,,,,,,,,,,,,,,,,,,1.221815,,,,,,,,,,,,,,,
,0.0,0.0,34.0,34.0,34.0,1.0,torch_02s.jpg,0.0,clockno_default.jpg,6.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,35.0,35.0,35.0,1.0,powder_07s.jpg,0.0,clockno_default.jpg,6.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,53,1.0,0.0,2.312355,0.0,0.0,0.0,0.0,1.0,dashboard_02s.jpg,pretzel_09s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,53,0.0,1.0,1.62001,0.0,1.0,1.0,1.0,1.0,ruby_15s.jpg,rice_12s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,53,0.0,1.0,1.165665,0.0,2.0,2.0,2.0,1.0,stamp1_11s.jpg,toilet_07s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,53,1.0,0.0,0.8008,0.0,3.0,3.0,3.0,1.0,briefcase_03s.jpg,pear_02s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,53,0.0,0.0,1.017905,0.0,4.0,4.0,4.0,1.0,mascara_03s.jpg,razor_blade_01b.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,53,0.0,1.0,1.118875,0.0,5.0,5.0,5.0,1.0,spacesuit_02s.jpg,milk_02s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,53,,,,,,,,,,,0.0,4.0,4.0,4.0,1.0,clockno_present_5_19.xlsx,clockno_compare_task_5_19.xlsx,,,,,,,,,,,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,1.0,onion_10s.jpg,0.0,clockno_up.jpg,1.0,53,,,,,,,,,,,,,,,,,,2.097545,,,,,,,,,,,,,,,
,0.0,0.0,1.0,1.0,1.0,1.0,eiffeltower.jpg,0.0,clockno_default.jpg,1.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,2.0,2.0,2.0,1.0,ostrich_06s.jpg,0.0,clockno_default.jpg,1.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,3.0,3.0,3.0,1.0,eiffeltower.jpg,1.0,clockno_default.jpg,1.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,0.0,4.0,4.0,4.0,1.0,punch2_09s.jpg,0.0,clockno_default.jpg,1.0,53,,,,,,,,,,,,,,,,,,1.933305,,,,,,,,,,,,,,,
0.0,1.0,0.0,5.0,5.0,5.0,1.0,trumpet_06s.jpg,0.0,clockno_default.jpg,1.0,53,,,,,,,,,,,,,,,,,,1.11635,,,,,,,,,,,,,,,
0.0,1.0,0.0,6.0,6.0,6.0,1.0,puck_06s.jpg,0.0,clockno_default.jpg,1.0,53,,,,,,,,,,,,,,,,,,2.403,,,,,,,,,,,,,,,
0.0,1.0,0.0,7.0,7.0,7.0,1.0,cushion_08s.jpg,0.0,clockno_up.jpg,2.0,53,,,,,,,,,,,,,,,,,,2.153365,,,,,,,,,,,,,,,
0.0,1.0,0.0,8.0,8.0,8.0,1.0,pea_11s.jpg,0.0,clockno_default.jpg,2.0,53,,,,,,,,,,,,,,,,,,1.972805,,,,,,,,,,,,,,,
0.0,1.0,0.0,9.0,9.0,9.0,1.0,kayak_08s.jpg,0.0,clockno_default.jpg,2.0,53,,,,,,,,,,,,,,,,,,1.895705,,,,,,,,,,,,,,,
,0.0,0.0,10.0,10.0,10.0,1.0,swan_11s.jpg,0.0,clockno_default.jpg,2.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,11.0,11.0,11.0,1.0,ostrich_06s.jpg,0.0,clockno_default.jpg,2.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,12.0,12.0,12.0,1.0,eiffeltower.jpg,0.0,clockno_default.jpg,2.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,13.0,13.0,13.0,1.0,toy_04s.jpg,0.0,clockno_up.jpg,3.0,53,,,,,,,,,,,,,,,,,,2.18331,,,,,,,,,,,,,,,
,0.0,0.0,14.0,14.0,14.0,1.0,rocking_chair_05s.jpg,0.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,15.0,15.0,15.0,1.0,toy_04s.jpg,1.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,16.0,16.0,16.0,1.0,sledgehammer_03s.jpg,0.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,17.0,17.0,17.0,1.0,luggage_08s.jpg,0.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,1.450685,,,,,,,,,,,,,,,
,0.0,0.0,18.0,18.0,18.0,1.0,marshmallow_08s.jpg,0.0,clockno_default.jpg,3.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,19.0,19.0,19.0,1.0,laundry_basket_11s.jpg,0.0,clockno_up.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,20.0,20.0,20.0,1.0,cap_05s.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,21.0,21.0,21.0,1.0,totem_pole_05s.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,22.0,22.0,22.0,1.0,tape_06s.jpg,0.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,23.0,23.0,23.0,1.0,laundry_basket_11s.jpg,1.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,24.0,24.0,24.0,1.0,tape_06s.jpg,1.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,25.0,25.0,25.0,1.0,totem_pole_05s.jpg,1.0,clockno_default.jpg,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,26.0,26.0,26.0,1.0,espresso_01b.jpg,0.0,clockno_up.jpg,5.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,27.0,27.0,27.0,1.0,sugar_cube_11s.jpg,0.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,28.0,28.0,28.0,1.0,timer_03s.jpg,0.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,29.0,29.0,29.0,1.0,squirt_gun_03s.jpg,0.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,0.0,30.0,30.0,30.0,1.0,stamp2_08s.jpg,0.0,clockno_default.jpg,5.0,53,,,,,,,,,,,,,,,,,,2.08348,,,,,,,,,,,,,,,
,0.0,0.0,31.0,31.0,31.0,1.0,ravioli_08s.jpg,0.0,clockno_up.jpg,6.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,32.0,32.0,32.0,1.0,tattoo_14s.jpg,0.0,clockno_default.jpg,6.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,33.0,33.0,33.0,1.0,racehorse_03s.jpg,0.0,clockno_default.jpg,6.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,34.0,34.0,34.0,1.0,tie_03s.jpg,0.0,clockno_default.jpg,6.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,35.0,35.0,35.0,1.0,chocolate_01b.jpg,0.0,clockno_default.jpg,6.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,53,0.0,0.0,3.08837,0.0,0.0,0.0,0.0,1.0,trumpet_06s.jpg,pea_11s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,53,1.0,0.0,0.335095,0.0,1.0,1.0,1.0,1.0,kayak_08s.jpg,puck_06s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,53,0.0,0.0,0.356255,0.0,2.0,2.0,2.0,1.0,punch2_09s.jpg,cushion_08s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,53,1.0,0.0,0.235065,0.0,3.0,3.0,3.0,1.0,luggage_08s.jpg,rocking_chair_05s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,53,1.0,1.0,0.23469,0.0,4.0,4.0,4.0,1.0,espresso_01b.jpg,squirt_gun_03s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,53,1.0,0.0,0.165695,0.0,5.0,5.0,5.0,1.0,stamp2_08s.jpg,sugar_cube_11s.jpg,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,,,,,pump_11s.jpg,0.0,clock_6_1.png,1.0,53,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
,0.0,,,,,,lip_gloss_06s.jpg,0.0,clock_6_2.png,1.0,53,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,0.0,,,,,,mailbox_11s.jpg,0.0,clock_6_3.png,1.0,53,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,2.0,1.0,,,,,,,,,,
1.0,1.0,,,,,,mailbox_11s.jpg,1.0,clock_6_4.png,1.0,53,,,,,,,,,,,,,,,,,,1.984985,0.0,3.0,3.0,3.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,tablet_04s.jpg,0.0,clock_6_5.png,1.0,53,,,,,,,,,,,,,,,,,,2.338835,0.0,4.0,4.0,4.0,1.0,,,,,,,,,,
0.0,0.0,,,,,,mailbox_11s.jpg,1.0,clock_6_6.png,1.0,53,,,,,,,,,,,,,,,,,,0.962005,0.0,5.0,5.0,5.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,squirrel_02s.jpg,0.0,clock_5_1.png,2.0,53,,,,,,,,,,,,,,,,,,2.128745,0.0,6.0,6.0,6.0,1.0,,,,,,,,,,
,0.0,,,,,,crab_16s.jpg,0.0,clock_5_2.png,2.0,53,,,,,,,,,,,,,,,,,,,0.0,7.0,7.0,7.0,1.0,,,,,,,,,,
,0.0,,,,,,kitten_07s.jpg,0.0,clock_5_3.png,2.0,53,,,,,,,,,,,,,,,,,,,0.0,8.0,8.0,8.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,birthday_cake_09s.jpg,0.0,clock_5_4.png,2.0,53,,,,,,,,,,,,,,,,,,0.478455,0.0,9.0,9.0,9.0,1.0,,,,,,,,,,
,0.0,,,,,,rudder_02s.jpg,0.0,clock_5_5.png,2.0,53,,,,,,,,,,,,,,,,,,,0.0,10.0,10.0,10.0,1.0,,,,,,,,,,
,0.0,,,,,,mushroom_10n.jpg,0.0,clock_5_1.png,3.0,53,,,,,,,,,,,,,,,,,,,0.0,11.0,11.0,11.0,1.0,,,,,,,,,,
,0.0,,,,,,mushroom_10n.jpg,1.0,clock_5_2.png,3.0,53,,,,,,,,,,,,,,,,,,,0.0,12.0,12.0,12.0,1.0,,,,,,,,,,
,0.0,,,,,,peanut_butter_08s.jpg,0.0,clock_5_3.png,3.0,53,,,,,,,,,,,,,,,,,,,0.0,13.0,13.0,13.0,1.0,,,,,,,,,,
,0.0,,,,,,lid_10s.jpg,0.0,clock_5_4.png,3.0,53,,,,,,,,,,,,,,,,,,,0.0,14.0,14.0,14.0,1.0,,,,,,,,,,
,0.0,,,,,,ant_12s.jpg,0.0,clock_5_5.png,3.0,53,,,,,,,,,,,,,,,,,,,0.0,15.0,15.0,15.0,1.0,,,,,,,,,,
,0.0,,,,,,ice_pack_09s.jpg,0.0,clock_7_1.png,4.0,53,,,,,,,,,,,,,,,,,,,0.0,16.0,16.0,16.0,1.0,,,,,,,,,,
,0.0,,,,,,medal_04s.jpg,0.0,clock_7_2.png,4.0,53,,,,,,,,,,,,,,,,,,,0.0,17.0,17.0,17.0,1.0,,,,,,,,,,
,0.0,,,,,,ice_pack_09s.jpg,1.0,clock_7_3.png,4.0,53,,,,,,,,,,,,,,,,,,,0.0,18.0,18.0,18.0,1.0,,,,,,,,,,
,0.0,,,,,,medal_04s.jpg,1.0,clock_7_4.png,4.0,53,,,,,,,,,,,,,,,,,,,0.0,19.0,19.0,19.0,1.0,,,,,,,,,,
,0.0,,,,,,snowman_02s.jpg,0.0,clock_7_5.png,4.0,53,,,,,,,,,,,,,,,,,,,0.0,20.0,20.0,20.0,1.0,,,,,,,,,,
1.0,0.0,,,,,,butter_14s.jpg,0.0,clock_7_6.png,4.0,53,,,,,,,,,,,,,,,,,,1.969415,0.0,21.0,21.0,21.0,1.0,,,,,,,,,,
,0.0,,,,,,tiger_06s.jpg,0.0,clock_7_7.png,4.0,53,,,,,,,,,,,,,,,,,,,0.0,22.0,22.0,22.0,1.0,,,,,,,,,,
,0.0,,,,,,quad_04s.jpg,0.0,clock_6_1.png,5.0,53,,,,,,,,,,,,,,,,,,,0.0,23.0,23.0,23.0,1.0,,,,,,,,,,
,0.0,,,,,,bottle_opener_11s.jpg,0.0,clock_6_2.png,5.0,53,,,,,,,,,,,,,,,,,,,0.0,24.0,24.0,24.0,1.0,,,,,,,,,,
,0.0,,,,,,turtleneck_11s.jpg,0.0,clock_6_3.png,5.0,53,,,,,,,,,,,,,,,,,,,0.0,25.0,25.0,25.0,1.0,,,,,,,,,,
,0.0,,,,,,bank_06s.jpg,0.0,clock_6_4.png,5.0,53,,,,,,,,,,,,,,,,,,,0.0,26.0,26.0,26.0,1.0,,,,,,,,,,
,0.0,,,,,,key_07s.jpg,0.0,clock_6_5.png,5.0,53,,,,,,,,,,,,,,,,,,,0.0,27.0,27.0,27.0,1.0,,,,,,,,,,
,0.0,,,,,,bottle_opener_11s.jpg,1.0,clock_6_6.png,5.0,53,,,,,,,,,,,,,,,,,,,0.0,28.0,28.0,28.0,1.0,,,,,,,,,,
,0.0,,,,,,lamb_chop_07s.jpg,0.0,clock_7_1.png,6.0,53,,,,,,,,,,,,,,,,,,,0.0,29.0,29.0,29.0,1.0,,,,,,,,,,
,0.0,,,,,,incense_02s.jpg,0.0,clock_7_2.png,6.0,53,,,,,,,,,,,,,,,,,,,0.0,30.0,30.0,30.0,1.0,,,,,,,,,,
